<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
BTSX.BTC/USD,60,20211127,120000,54422.7300000,55382.0000000,54422.7300000,55109.6700000,53
BTSX.BTC/USD,60,20211127,130000,55102.4100000,55194.6500000,54628.0000000,54662.7500000,14
BTSX.BTC/USD,60,20211127,140000,54689.9600000,54939.6900000,54348.4700000,54770.5800000,76
BTSX.BTC/USD,60,20211127,150000,54764.9800000,55024.2400000,54582.0000000,54668.3100000,15
BTSX.BTC/USD,60,20211127,160000,54665.5300000,54877.6700000,54547.6300000,54755.7200000,10
BTSX.BTC/USD,60,20211127,170000,54759.8100000,55251.9100000,54694.7700000,55042.0000000,17
BTSX.BTC/USD,60,20211127,180000,55030.9500000,55268.7100000,54741.3200000,54755.2300000,3
BTSX.BTC/USD,60,20211127,190000,54772.8400000,55055.1100000,54657.4600000,54943.7900000,6
BTSX.BTC/USD,60,20211127,200000,54957.2700000,55270.0000000,54856.1800000,54962.9700000,1
BTSX.BTC/USD,60,20211127,210000,54978.1500000,55152.6600000,54871.0000000,54962.3400000,0
BTSX.BTC/USD,60,20211127,220000,54943.0200000,55099.8200000,54720.0000000,55030.0600000,5
BTSX.BTC/USD,60,20211127,230000,55008.2500000,55054.0700000,54889.2200000,54980.6500000,0
BTSX.BTC/USD,60,20211128,000000,54983.4800000,55111.7300000,54160.7800000,54336.2200000,16
BTSX.BTC/USD,60,20211128,010000,54289.7000000,54706.4700000,54045.0400000,54637.2700000,33
BTSX.BTC/USD,60,20211128,020000,54625.1800000,55017.6800000,54563.6200000,54883.5400000,31
BTSX.BTC/USD,60,20211128,030000,54888.7400000,54945.8700000,54401.0000000,54774.6600000,18
BTSX.BTC/USD,60,20211128,040000,54764.2400000,54856.0000000,54325.6800000,54753.4800000,14
BTSX.BTC/USD,60,20211128,050000,54716.0300000,54786.9400000,54157.2200000,54264.8400000,11
BTSX.BTC/USD,60,20211128,060000,54264.7400000,54416.4700000,53731.0000000,54411.1000000,42
BTSX.BTC/USD,60,20211128,070000,54410.1100000,54486.3800000,54064.5000000,54142.2700000,27
BTSX.BTC/USD,60,20211128,080000,54155.6700000,54249.1400000,53963.2600000,54011.9000000,13
BTSX.BTC/USD,60,20211128,090000,54082.7100000,54432.2800000,54031.2300000,54427.5600000,7
BTSX.BTC/USD,60,20211128,100000,54432.2300000,54645.0800000,54218.7300000,54552.4300000,14
BTSX.BTC/USD,60,20211128,110000,54530.5000000,54671.9000000,54416.1000000,54559.3400000,10
BTSX.BTC/USD,60,20211128,120000,54579.2100000,54726.5600000,54275.6400000,54442.0900000,16
BTSX.BTC/USD,60,20211128,130000,54461.5100000,54512.1400000,54169.6900000,54380.1800000,7
BTSX.BTC/USD,60,20211128,140000,54355.1700000,54962.2500000,54210.5900000,54777.4000000,14
BTSX.BTC/USD,60,20211128,150000,54756.9800000,54903.2000000,54486.9100000,54517.9800000,15
BTSX.BTC/USD,60,20211128,160000,54592.1000000,54662.3900000,54325.5700000,54375.0000000,34
BTSX.BTC/USD,60,20211128,170000,54412.4800000,54415.7100000,54244.2000000,54318.1200000,3
BTSX.BTC/USD,60,20211128,180000,54313.5300000,54538.8800000,54098.9800000,54394.2300000,36
BTSX.BTC/USD,60,20211128,190000,54398.8800000,54473.2900000,54214.0000000,54331.9400000,11
BTSX.BTC/USD,60,20211128,200000,54331.9400000,54383.9600000,53984.0000000,54223.2800000,21
BTSX.BTC/USD,60,20211128,210000,54199.2800000,54299.0000000,53834.1500000,53944.4200000,18
BTSX.BTC/USD,60,20211128,220000,53945.3200000,54201.8200000,53308.9300000,54189.0900000,102
BTSX.BTC/USD,60,20211128,230000,54177.0200000,54956.8300000,54105.8900000,54671.0600000,45
BTSX.BTC/USD,60,20211129,000000,54692.7300000,55200.0000000,54674.5800000,54983.5500000,18
BTSX.BTC/USD,60,20211129,010000,54986.8400000,56437.4900000,54910.2300000,56342.7900000,80
BTSX.BTC/USD,60,20211129,020000,56389.9300000,56777.2600000,56079.1200000,56120.8100000,80
BTSX.BTC/USD,60,20211129,030000,56108.4500000,57482.4200000,56108.4500000,57338.5500000,59
BTSX.BTC/USD,60,20211129,040000,57327.3200000,58001.0000000,57179.6800000,57816.5700000,79
BTSX.BTC/USD,60,20211129,050000,57813.6800000,58298.0600000,57567.5100000,57700.0000000,69
BTSX.BTC/USD,60,20211129,060000,57729.3600000,57769.1500000,57336.5900000,57366.2200000,12
BTSX.BTC/USD,60,20211129,070000,57340.6500000,57468.7400000,57242.5000000,57407.1300000,17
BTSX.BTC/USD,60,20211129,080000,57417.3100000,57717.5900000,57291.2200000,57320.5400000,35
BTSX.BTC/USD,60,20211129,090000,57323.1400000,57463.3200000,57278.3000000,57405.6900000,15
BTSX.BTC/USD,60,20211129,100000,57401.3400000,57578.8600000,57394.8600000,57503.2400000,10
BTSX.BTC/USD,60,20211129,110000,57500.3600000,57744.8800000,57456.7200000,57580.6100000,7
BTSX.BTC/USD,60,20211129,120000,57583.4400000,57696.3700000,57277.8800000,57310.7800000,29
BTSX.BTC/USD,60,20211129,130000,57304.6000000,57459.0700000,56750.0000000,56921.0700000,58
BTSX.BTC/USD,60,20211129,140000,56947.6300000,57482.4000000,56864.0700000,57256.9100000,27
BTSX.BTC/USD,60,20211129,150000,57228.8800000,57354.6300000,56918.0100000,56953.3400000,17
BTSX.BTC/USD,60,20211129,160000,56931.0400000,57151.1900000,56910.0000000,56959.1200000,26
BTSX.BTC/USD,60,20211129,170000,56930.2100000,57551.4000000,56923.3600000,57348.3100000,41
BTSX.BTC/USD,60,20211129,180000,57348.3100000,57459.9400000,56980.2700000,57083.5400000,20
BTSX.BTC/USD,60,20211129,190000,57095.9100000,57181.7700000,56891.0000000,57162.5200000,27
BTSX.BTC/USD,60,20211129,200000,57162.5200000,57520.0000000,57053.7400000,57505.2100000,18
BTSX.BTC/USD,60,20211129,210000,57536.0000000,58824.8900000,57471.3200000,58685.0000000,74
BTSX.BTC/USD,60,20211129,220000,58702.5300000,58931.0700000,58549.8600000,58725.3800000,18
BTSX.BTC/USD,60,20211129,230000,58706.0200000,58714.1000000,57833.1900000,57920.9500000,45
BTSX.BTC/USD,60,20211130,000000,57938.7600000,58322.4000000,57765.0000000,58074.0500000,32
BTSX.BTC/USD,60,20211130,010000,58094.0100000,58466.9900000,58036.2600000,58298.8100000,18
BTSX.BTC/USD,60,20211130,020000,58314.0000000,58429.3200000,58069.8300000,58128.4500000,4
BTSX.BTC/USD,60,20211130,030000,58098.5500000,58153.3700000,57741.1000000,57845.1200000,12
BTSX.BTC/USD,60,20211130,040000,57843.3300000,58011.0000000,57584.5200000,57776.0100000,27
BTSX.BTC/USD,60,20211130,050000,57778.6000000,57844.0000000,57118.5300000,57341.3600000,55
BTSX.BTC/USD,60,20211130,060000,57346.2100000,57593.2000000,57314.7200000,57414.4200000,16
BTSX.BTC/USD,60,20211130,070000,57428.3900000,57467.6300000,56841.8000000,57157.4700000,44
BTSX.BTC/USD,60,20211130,080000,57153.1800000,57337.6300000,57046.6200000,57265.6000000,34
BTSX.BTC/USD,60,20211130,090000,57245.4100000,57345.9900000,56285.8100000,56300.6200000,201
BTSX.BTC/USD,60,20211130,100000,56300.0000000,56613.3500000,55918.8000000,56580.1000000,86
BTSX.BTC/USD,60,20211130,110000,56568.3700000,56825.4200000,56261.1500000,56541.7600000,44
BTSX.BTC/USD,60,20211130,120000,56582.7500000,57384.0000000,56302.0000000,56815.0000000,64
BTSX.BTC/USD,60,20211130,130000,56801.0000000,56987.7300000,56375.0000000,56790.3100000,77
BTSX.BTC/USD,60,20211130,140000,56763.5500000,57275.9800000,56618.8400000,57204.0900000,52
BTSX.BTC/USD,60,20211130,150000,57194.0700000,57758.8300000,56967.0400000,57676.3000000,99
BTSX.BTC/USD,60,20211130,160000,57685.4000000,58339.8000000,57664.0400000,57871.6800000,77
BTSX.BTC/USD,60,20211130,170000,57871.6800000,58401.2100000,57689.0000000,58385.6300000,44
BTSX.BTC/USD,60,20211130,180000,58372.5300000,58596.0700000,58095.9900000,58477.7600000,67
BTSX.BTC/USD,60,20211130,190000,58449.2800000,59250.0000000,57275.0000000,57275.0000000,206
BTSX.BTC/USD,60,20211130,200000,57275.0100000,57786.2900000,56590.4700000,56779.6500000,262
BTSX.BTC/USD,60,20211130,210000,56820.9600000,57641.2500000,56525.0000000,57450.5500000,151
BTSX.BTC/USD,60,20211130,220000,57408.4800000,58427.1800000,57259.6500000,58349.1900000,104
BTSX.BTC/USD,60,20211130,230000,58383.0900000,58383.9600000,57461.0000000,57684.9900000,106
BTSX.BTC/USD,60,20211201,000000,57723.2400000,57815.6800000,57254.4300000,57463.2800000,48
BTSX.BTC/USD,60,20211201,010000,57463.2800000,57810.4800000,56887.0200000,57136.0000000,52
BTSX.BTC/USD,60,20211201,020000,57098.3300000,57565.2100000,57055.8400000,57370.2500000,8
BTSX.BTC/USD,60,20211201,030000,57341.3600000,57459.0700000,56810.2100000,56974.1200000,14
BTSX.BTC/USD,60,20211201,040000,57027.2800000,57742.0500000,56700.0000000,57608.0700000,33
BTSX.BTC/USD,60,20211201,050000,57635.9200000,57641.7600000,56982.9200000,57060.8500000,12
BTSX.BTC/USD,60,20211201,060000,57052.0100000,57399.7200000,56856.9900000,57312.9100000,11
BTSX.BTC/USD,60,20211201,070000,57312.9100000,57441.1900000,57038.7100000,57426.0400000,31
BTSX.BTC/USD,60,20211201,080000,57422.8900000,57475.1100000,57033.6900000,57147.2500000,12
BTSX.BTC/USD,60,20211201,090000,57099.5300000,57180.8400000,56773.1700000,56839.1200000,7
BTSX.BTC/USD,60,20211201,100000,56816.3200000,57158.0800000,56711.1300000,56982.9200000,4
BTSX.BTC/USD,60,20211201,110000,56982.9300000,57346.0000000,56850.9900000,57180.0000000,29
BTSX.BTC/USD,60,20211201,120000,57219.8600000,57865.2300000,56800.0000000,56916.9800000,78
BTSX.BTC/USD,60,20211201,130000,56949.6400000,57213.0000000,56741.1900000,57130.5300000,41
BTSX.BTC/USD,60,20211201,140000,57119.3500000,57235.9900000,56880.0000000,57017.8900000,23
BTSX.BTC/USD,60,20211201,150000,57009.0800000,57294.5300000,56832.1300000,57200.5000000,11
BTSX.BTC/USD,60,20211201,160000,57198.5100000,57422.0000000,57073.6300000,57162.0800000,27
BTSX.BTC/USD,60,20211201,170000,57140.1000000,57967.0100000,57105.4700000,57710.1200000,40
BTSX.BTC/USD,60,20211201,180000,57717.6300000,58800.0000000,57717.6300000,58630.0500000,115
BTSX.BTC/USD,60,20211201,190000,58642.6500000,58884.0000000,58356.2600000,58681.5700000,52
BTSX.BTC/USD,60,20211201,200000,58690.4200000,59099.6400000,58448.1800000,58509.3300000,57
BTSX.BTC/USD,60,20211201,210000,58510.3300000,58639.4500000,58047.9400000,58058.8400000,29
BTSX.BTC/USD,60,20211201,220000,58036.5700000,58162.7600000,57441.6000000,57516.9200000,29
BTSX.BTC/USD,60,20211201,230000,57470.6400000,57753.8600000,57020.0000000,57484.9100000,131
BTSX.BTC/USD,60,20211202,000000,57492.1800000,57494.0500000,56537.9200000,56772.2400000,79
BTSX.BTC/USD,60,20211202,010000,56814.7100000,57070.2800000,56469.2200000,57045.4100000,96
BTSX.BTC/USD,60,20211202,020000,57019.4600000,57192.3800000,56679.2900000,57101.4500000,92
BTSX.BTC/USD,60,20211202,030000,57116.1700000,57275.9800000,57027.1400000,57251.5900000,29
BTSX.BTC/USD,60,20211202,040000,57232.7100000,57239.2500000,56730.1000000,57071.0200000,35
BTSX.BTC/USD,60,20211202,050000,57069.7600000,57413.5200000,56852.8300000,57272.2800000,20
BTSX.BTC/USD,60,20211202,060000,57229.4100000,57288.8000000,56888.0700000,56989.7700000,88
BTSX.BTC/USD,60,20211202,070000,56995.9400000,56995.9400000,55839.8500000,56351.3000000,176
BTSX.BTC/USD,60,20211202,080000,56358.7600000,56753.1900000,56277.0800000,56565.7000000,89
BTSX.BTC/USD,60,20211202,090000,56538.4500000,57025.7900000,56534.6600000,56983.3900000,100
BTSX.BTC/USD,60,20211202,100000,56970.0500000,56970.0500000,56427.4000000,56707.9800000,8
BTSX.BTC/USD,60,20211202,110000,56722.9600000,57014.7400000,56630.0000000,56847.9200000,84
BTSX.BTC/USD,60,20211202,120000,56835.8500000,57239.1300000,56777.3100000,57018.6700000,80
BTSX.BTC/USD,60,20211202,130000,57014.7500000,57161.8800000,56630.9200000,56740.2200000,13
BTSX.BTC/USD,60,20211202,140000,56752.2800000,56853.4200000,56442.1000000,56592.1800000,113
BTSX.BTC/USD,60,20211202,150000,56606.9800000,56642.8400000,56120.0700000,56366.3600000,70
BTSX.BTC/USD,60,20211202,160000,56351.7100000,56632.0800000,56063.1300000,56592.1100000,18
BTSX.BTC/USD,60,20211202,170000,56582.3500000,56670.0800000,56131.0000000,56512.7400000,9
BTSX.BTC/USD,60,20211202,180000,56509.3400000,57237.7200000,56372.6600000,57132.8200000,58
BTSX.BTC/USD,60,20211202,190000,57155.4200000,57413.5200000,56169.0000000,56547.2900000,100
BTSX.BTC/USD,60,20211202,200000,56558.3700000,56798.9900000,56054.0000000,56460.0300000,45
BTSX.BTC/USD,60,20211202,210000,56372.4600000,56718.0000000,56313.7200000,56622.6200000,75
BTSX.BTC/USD,60,20211202,220000,56647.3800000,56772.5100000,56186.8500000,56742.4300000,47
BTSX.BTC/USD,60,20211202,230000,56756.6000000,56972.4400000,56534.9900000,56651.5200000,28
BTSX.BTC/USD,60,20211203,000000,56652.8200000,57287.8700000,56583.8700000,57042.7300000,48
BTSX.BTC/USD,60,20211203,010000,57073.1300000,57112.4600000,56834.0000000,56910.6100000,9
BTSX.BTC/USD,60,20211203,020000,56910.6400000,56950.7700000,56644.0000000,56894.3800000,18
BTSX.BTC/USD,60,20211203,030000,56848.9900000,56966.2400000,56416.0000000,56547.9600000,13
BTSX.BTC/USD,60,20211203,040000,56534.2600000,56813.1800000,56477.7700000,56573.7400000,22
BTSX.BTC/USD,60,20211203,050000,56545.2500000,56773.0100000,56431.6300000,56533.0900000,13
BTSX.BTC/USD,60,20211203,060000,56557.9800000,56616.1100000,56120.0700000,56289.3200000,22
BTSX.BTC/USD,60,20211203,070000,56296.1500000,56570.7700000,56144.0200000,56385.7400000,11
BTSX.BTC/USD,60,20211203,080000,56361.1400000,56741.3000000,56312.8100000,56611.9800000,8
BTSX.BTC/USD,60,20211203,090000,56620.7900000,57070.2800000,56469.8600000,56782.3600000,33
BTSX.BTC/USD,60,20211203,100000,56814.2600000,57013.0500000,56742.8900000,56909.8600000,18
BTSX.BTC/USD,60,20211203,110000,56912.8500000,56997.6800000,56683.6300000,56798.9500000,19
BTSX.BTC/USD,60,20211203,120000,56794.6400000,56853.0700000,56503.7900000,56634.9800000,36
BTSX.BTC/USD,60,20211203,130000,56634.9800000,56926.1900000,56467.7600000,56881.7900000,18
BTSX.BTC/USD,60,20211203,140000,56866.6700000,57375.8500000,56744.6500000,56896.8300000,92
BTSX.BTC/USD,60,20211203,150000,56928.2300000,57207.3300000,56883.2700000,57044.0700000,18
BTSX.BTC/USD,60,20211203,160000,57047.0300000,57242.8900000,56809.7100000,56854.8700000,4
BTSX.BTC/USD,60,20211203,170000,56855.6200000,57652.0000000,56797.1600000,56955.2300000,101
BTSX.BTC/USD,60,20211203,180000,56936.7600000,56984.4300000,56187.4200000,56276.2200000,93
BTSX.BTC/USD,60,20211203,190000,56280.1600000,56388.1100000,55759.0800000,55996.1100000,110
BTSX.BTC/USD,60,20211203,200000,55979.1700000,55981.0600000,54866.6900000,54988.0800000,153
BTSX.BTC/USD,60,20211203,210000,54979.8700000,55110.2000000,54625.0000000,54993.5200000,103
BTSX.BTC/USD,60,20211203,220000,54985.8400000,55186.2600000,54462.4500000,54881.4900000,42
BTSX.BTC/USD,60,20211203,230000,54861.5500000,54889.5900000,53748.7000000,53852.6300000,132
BTSX.BTC/USD,60,20211204,000000,53821.7400000,54054.0000000,51556.0100000,53500.6200000,423
BTSX.BTC/USD,60,20211204,010000,53462.0000000,54069.0000000,53374.9900000,53639.2400000,97
BTSX.BTC/USD,60,20211204,020000,53639.0000000,53748.7000000,53094.0000000,53374.8200000,36
BTSX.BTC/USD,60,20211204,030000,53474.1300000,53855.0500000,53370.0000000,53743.6900000,32
BTSX.BTC/USD,60,20211204,040000,53685.4700000,53877.7700000,53041.6300000,53094.6700000,34
BTSX.BTC/USD,60,20211204,050000,53105.1800000,53249.7000000,52663.9800000,53044.5900000,32
BTSX.BTC/USD,60,20211204,060000,53004.8500000,53162.3700000,52749.0000000,53106.9900000,38
BTSX.BTC/USD,60,20211204,070000,53122.9600000,53122.9600000,52044.6700000,52044.6700000,73
BTSX.BTC/USD,60,20211204,080000,52060.6300000,52653.0400000,49188.8800000,50344.3200000,289
BTSX.BTC/USD,60,20211204,090000,50341.6200000,50574.9300000,41967.5000000,47704.2600000,1809
BTSX.BTC/USD,60,20211204,100000,47670.9300000,48887.9900000,47088.7500000,47624.3600000,914
BTSX.BTC/USD,60,20211204,110000,47655.7800000,47719.0000000,46719.1700000,47337.8900000,794
BTSX.BTC/USD,60,20211204,120000,47318.1200000,48069.1500000,47044.6300000,47600.0000000,417
BTSX.BTC/USD,60,20211204,130000,47577.1100000,47846.1800000,47341.1000000,47580.8700000,358
BTSX.BTC/USD,60,20211204,140000,47582.6600000,47689.6200000,46900.0000000,47480.0500000,135
BTSX.BTC/USD,60,20211204,150000,47447.7200000,47499.0900000,46201.0100000,46588.6300000,167
BTSX.BTC/USD,60,20211204,160000,46600.6900000,47629.0000000,46600.6900000,47131.7700000,183
BTSX.BTC/USD,60,20211204,170000,47150.3400000,47503.0300000,46685.0300000,47468.6700000,249
BTSX.BTC/USD,60,20211204,180000,47452.6200000,47966.6000000,47342.3500000,47912.7900000,100
BTSX.BTC/USD,60,20211204,190000,47913.1700000,48629.1300000,47852.6100000,48283.2000000,177
BTSX.BTC/USD,60,20211204,200000,48287.1100000,48539.6300000,47825.0100000,47883.8300000,187
BTSX.BTC/USD,60,20211204,210000,47912.6300000,48444.0000000,47857.1900000,48354.4800000,34
BTSX.BTC/USD,60,20211204,220000,48310.2500000,48946.4600000,48240.8000000,48946.4600000,79
BTSX.BTC/USD,60,20211204,230000,48948.8400000,49500.0000000,48704.0800000,49336.0000000,61
BTSX.BTC/USD,60,20211205,000000,49339.4100000,49554.5000000,49042.3200000,49335.1900000,83
BTSX.BTC/USD,60,20211205,010000,49335.0500000,49413.1200000,48569.3000000,48782.4000000,141
BTSX.BTC/USD,60,20211205,020000,48790.0300000,49361.4900000,48680.5500000,49273.0300000,53
BTSX.BTC/USD,60,20211205,030000,49286.8900000,49558.8900000,48890.1700000,49234.9700000,66
BTSX.BTC/USD,60,20211205,040000,49240.8100000,49777.6200000,48409.0600000,49029.4800000,203
BTSX.BTC/USD,60,20211205,050000,49007.5700000,49284.0000000,48732.3800000,49098.5600000,74
BTSX.BTC/USD,60,20211205,060000,49136.8700000,49184.0000000,48868.5900000,49131.0800000,44
BTSX.BTC/USD,60,20211205,070000,49127.4600000,49426.8600000,48925.0000000,49248.5000000,75
BTSX.BTC/USD,60,20211205,080000,49276.0500000,49309.4700000,48897.6300000,49007.5800000,13
BTSX.BTC/USD,60,20211205,090000,49008.4300000,49500.0000000,48946.2000000,49500.0000000,81
BTSX.BTC/USD,60,20211205,100000,49500.0000000,49688.9700000,49323.7700000,49629.4000000,104
BTSX.BTC/USD,60,20211205,110000,49558.8000000,49768.8700000,49325.0000000,49386.4900000,116
BTSX.BTC/USD,60,20211205,120000,49389.3600000,49669.3000000,49240.3800000,49590.3800000,36
BTSX.BTC/USD,60,20211205,130000,49560.0000000,49593.2900000,48866.2200000,49105.4900000,100
BTSX.BTC/USD,60,20211205,140000,49096.3600000,49501.0000000,48928.7500000,49350.0000000,23
BTSX.BTC/USD,60,20211205,150000,49350.0000000,49482.1600000,49044.5800000,49337.3900000,58
BTSX.BTC/USD,60,20211205,160000,49336.7900000,49761.3100000,49145.9200000,49464.2500000,57
BTSX.BTC/USD,60,20211205,170000,49444.5500000,49550.0800000,49230.1000000,49387.5600000,122
BTSX.BTC/USD,60,20211205,180000,49390.9300000,49451.2600000,48890.1700000,49031.5800000,162
BTSX.BTC/USD,60,20211205,190000,49031.5800000,49229.4600000,47836.3400000,48015.1400000,244
BTSX.BTC/USD,60,20211205,200000,48019.4100000,48834.0000000,47970.4500000,48583.8000000,91
BTSX.BTC/USD,60,20211205,210000,48580.2500000,49394.2800000,48451.5000000,49387.9600000,97
BTSX.BTC/USD,60,20211205,220000,49346.9800000,49435.4900000,49147.2300000,49173.3600000,66
BTSX.BTC/USD,60,20211205,230000,49178.0700000,49238.5900000,48343.9300000,48988.4300000,182
BTSX.BTC/USD,60,20211206,000000,48985.0900000,49116.8900000,48601.0200000,48920.0100000,139
BTSX.BTC/USD,60,20211206,010000,48902.5500000,49310.1100000,48583.8900000,49243.6200000,83
BTSX.BTC/USD,60,20211206,020000,49238.7500000,49350.1700000,48900.0000000,49350.1500000,87
BTSX.BTC/USD,60,20211206,030000,49350.0400000,49598.8500000,49100.0000000,49463.2200000,91
BTSX.BTC/USD,60,20211206,040000,49484.0000000,49525.6200000,48500.0000000,48839.3200000,164
BTSX.BTC/USD,60,20211206,050000,48839.3600000,49100.0000000,48360.0000000,48930.4200000,116
BTSX.BTC/USD,60,20211206,060000,48934.0700000,49240.9000000,48831.4600000,48963.2800000,62
BTSX.BTC/USD,60,20211206,070000,48954.5300000,49295.5500000,48915.1300000,49114.4400000,30
BTSX.BTC/USD,60,20211206,080000,49107.5300000,49372.6900000,49054.6600000,49068.8800000,59
BTSX.BTC/USD,60,20211206,090000,49074.8700000,49179.7700000,48750.0000000,48750.0000000,39
BTSX.BTC/USD,60,20211206,100000,48744.2000000,48824.3800000,48133.8500000,48228.5200000,61
BTSX.BTC/USD,60,20211206,110000,48219.5500000,48500.3800000,47825.0000000,48500.3800000,103
BTSX.BTC/USD,60,20211206,120000,48493.7400000,49490.0000000,47899.0600000,48255.8500000,264
BTSX.BTC/USD,60,20211206,130000,48191.6100000,48380.9900000,47111.0000000,47469.0800000,164
BTSX.BTC/USD,60,20211206,140000,47499.9400000,47858.1300000,47360.0000000,47566.6900000,72
BTSX.BTC/USD,60,20211206,150000,47524.3900000,48773.0400000,47250.0000000,48626.7500000,106
BTSX.BTC/USD,60,20211206,160000,48600.0000000,48868.4400000,48365.3100000,48513.8200000,26
BTSX.BTC/USD,60,20211206,170000,48541.7700000,48714.5800000,48048.9900000,48343.2500000,50
BTSX.BTC/USD,60,20211206,180000,48309.6400000,48599.0000000,47804.9200000,48249.4400000,163
BTSX.BTC/USD,60,20211206,190000,48260.7900000,49028.0000000,48060.2000000,49028.0000000,152
BTSX.BTC/USD,60,20211206,200000,48999.9700000,49256.6800000,48714.9400000,49165.0600000,53
BTSX.BTC/USD,60,20211206,210000,49211.5700000,49307.7200000,48945.4400000,49025.0000000,117
BTSX.BTC/USD,60,20211206,220000,49025.0000000,49265.4900000,48850.0000000,49235.1000000,49
BTSX.BTC/USD,60,20211206,230000,49263.4800000,49420.0500000,49130.2200000,49163.4100000,37
BTSX.BTC/USD,60,20211207,000000,49170.7600000,49300.0000000,48817.2000000,48900.5100000,22
BTSX.BTC/USD,60,20211207,010000,48882.9700000,50614.2600000,48847.2100000,50152.5300000,151
BTSX.BTC/USD,60,20211207,020000,50141.6100000,50986.0000000,50120.5400000,50834.1700000,129
BTSX.BTC/USD,60,20211207,030000,50834.1700000,50956.3400000,50348.8100000,50555.0000000,68
BTSX.BTC/USD,60,20211207,040000,50550.0900000,50645.2900000,50516.3500000,50580.4100000,1
BTSX.BTC/USD,60,20211207,060000,50897.8300000,50940.7000000,50642.7500000,50702.3800000,8
BTSX.BTC/USD,60,20211207,070000,50693.5100000,51070.0800000,50674.4600000,51011.6900000,12
BTSX.BTC/USD,60,20211207,080000,51017.8500000,51268.3400000,50880.7000000,50967.3200000,23
BTSX.BTC/USD,60,20211207,090000,51000.0000000,51270.3900000,50910.8100000,50980.0200000,25
BTSX.BTC/USD,60,20211207,100000,50964.1800000,51279.5900000,50946.7400000,51221.1800000,14
BTSX.BTC/USD,60,20211207,110000,51230.0800000,51410.9000000,50894.1800000,50956.3200000,39
BTSX.BTC/USD,60,20211207,120000,50973.0500000,51339.9000000,50900.0000000,51312.8400000,19
BTSX.BTC/USD,60,20211207,130000,51292.7900000,51605.0000000,51117.0700000,51337.0900000,28
BTSX.BTC/USD,60,20211207,140000,51346.1000000,51439.6200000,51184.2500000,51367.5500000,39
BTSX.BTC/USD,60,20211207,150000,51361.8900000,51559.9800000,51320.0300000,51535.0000000,54
BTSX.BTC/USD,60,20211207,160000,51509.9100000,51606.4300000,50710.9100000,50996.1800000,32
BTSX.BTC/USD,60,20211207,170000,50968.2100000,51153.0500000,50875.0000000,50993.5600000,33
BTSX.BTC/USD,60,20211207,180000,50975.7600000,51543.6400000,50909.1000000,51543.6400000,39
BTSX.BTC/USD,60,20211207,190000,51516.2700000,51991.0000000,51438.0000000,51800.0000000,103
BTSX.BTC/USD,60,20211207,200000,51803.0900000,51937.4100000,51162.0000000,51394.2100000,33
BTSX.BTC/USD,60,20211207,210000,51394.2100000,51413.5100000,50906.3100000,51060.7600000,38
BTSX.BTC/USD,60,20211207,220000,51019.3500000,51224.4800000,50950.9300000,50969.1300000,28
BTSX.BTC/USD,60,20211207,230000,50957.6300000,51228.8800000,50741.5100000,50925.7100000,15
BTSX.BTC/USD,60,20211208,000000,50943.2300000,51051.1500000,50197.2600000,50452.6900000,52
BTSX.BTC/USD,60,20211208,010000,50465.3000000,50869.0000000,50400.0000000,50507.4500000,7
BTSX.BTC/USD,60,20211208,020000,50518.9000000,50650.9700000,50062.1300000,50285.5100000,21
BTSX.BTC/USD,60,20211208,030000,50267.1400000,50742.0000000,50172.7100000,50627.3200000,23
BTSX.BTC/USD,60,20211208,040000,50635.8700000,50784.1600000,50365.1500000,50771.5000000,13
BTSX.BTC/USD,60,20211208,050000,50762.0000000,50846.8800000,50414.6300000,50450.2300000,10
BTSX.BTC/USD,60,20211208,060000,50483.4400000,50749.1900000,50373.2700000,50386.8200000,4
BTSX.BTC/USD,60,20211208,070000,50357.0000000,50518.0900000,50151.2100000,50151.2100000,16
BTSX.BTC/USD,60,20211208,080000,50157.4900000,50446.9600000,50123.3400000,50271.8400000,13
BTSX.BTC/USD,60,20211208,090000,50331.2600000,50602.9500000,50202.2200000,50456.1400000,22
BTSX.BTC/USD,60,20211208,100000,50469.8300000,50754.3800000,50463.6100000,50676.2200000,12
BTSX.BTC/USD,60,20211208,110000,50703.1400000,50712.7500000,50435.1700000,50527.3900000,20
BTSX.BTC/USD,60,20211208,120000,50552.2000000,50678.1500000,50334.0000000,50440.2300000,16
BTSX.BTC/USD,60,20211208,130000,50492.5400000,50586.6900000,50191.1800000,50191.1800000,12
BTSX.BTC/USD,60,20211208,140000,50196.0900000,50359.9900000,49243.2300000,49271.5200000,109
BTSX.BTC/USD,60,20211208,150000,49243.2300000,49467.2000000,48888.0000000,49226.6700000,151
BTSX.BTC/USD,60,20211208,160000,49234.1600000,49345.5900000,48656.2000000,49280.9900000,66
BTSX.BTC/USD,60,20211208,170000,49297.5200000,49403.9500000,49019.4600000,49104.6900000,27
BTSX.BTC/USD,60,20211208,180000,49102.0500000,51077.2300000,48983.0000000,50796.9000000,166
BTSX.BTC/USD,60,20211208,190000,50790.0000000,51249.4100000,50531.2400000,50699.3300000,49
BTSX.BTC/USD,60,20211208,200000,50706.0400000,50822.9800000,50242.0000000,50477.5000000,70
BTSX.BTC/USD,60,20211208,210000,50512.6500000,50549.1200000,50235.2200000,50326.4100000,0
